# Mhdt 
 0.2 0.8 0.91 

# npbr 
 2 

# pbrs 
 0.2 0.4 

# nage 
 12 

# madurez_age 
 0.069 0.243 0.583 0.859 0.964 0.992 1 1.003 1.005 1.008 1.012 1.017 

# Wt_age 
 65.47584 95.48639 127.5619 160.3248 192.7229 223.9979 253.6365 281.3198 306.8803 330.2631 351.4798 370.631 

# nyears 
 62 

# sel_f 
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
8.0997e-171 6.54145e-49 0.196155 1 1 1 1 1 1 1 1 1
0 0 0.980146 1 1 1 1 1 1 1 1 1
0 0 0.980146 1 1 1 1 1 1 1 1 1
0 0 0.980146 1 1 1 1 1 1 1 1 1
0 0 0.980146 1 1 1 1 1 1 1 1 1
0 0 0.980146 1 1 1 1 1 1 1 1 1
0 0 0.980146 1 1 1 1 1 1 1 1 1
0 0 0.980146 1 1 1 1 1 1 1 1 1
0 0 0.980146 1 1 1 1 1 1 1 1 1
0 0 0.980146 1 1 1 1 1 1 1 1 1
0 0 0.980146 1 1 1 1 1 1 1 1 1
0 0 0.980146 1 1 1 1 1 1 1 1 1
0 0 0.980146 1 1 1 1 1 1 1 1 1
0 0 0.980146 1 1 1 1 1 1 1 1 1
0 0 0.980146 1 1 1 1 1 1 1 1 1
0 0 0.980146 1 1 1 1 1 1 1 1 1
0 0 0.980146 1 1 1 1 1 1 1 1 1
0 0 0.980146 1 1 1 1 1 1 1 1 1
0 0 0.980146 1 1 1 1 1 1 1 1 1

